,0,1,2
3219,396,17,0
3220,396,26,0
3221,396,51,0
3222,396,67,0
3223,396,92,0
3224,396,98,0
3225,396,110,0
3226,396,121,0
3227,396,132,0
3228,396,150,0
3229,396,164,0
3230,396,181,0
3231,396,195,0
3232,396,236,0
3233,396,245,0
3234,396,308,0
3235,396,330,0
3236,396,344,0
3237,396,352,0
3238,396,368,0
3239,396,378,0
3240,397,28,0
3241,397,33,0
3242,397,43,0
3243,397,52,0
3244,397,58,0
3245,397,64,0
3246,397,80,0
3247,397,87,0
3248,397,102,0
3249,397,115,0
3250,397,124,0
3251,397,145,0
3252,397,156,0
3253,397,171,0
3254,397,189,0
3255,397,206,0
3256,397,211,0
3257,397,245,0
3258,397,334,0
3259,397,352,0
3260,397,367,0
3261,397,387,0
3262,398,6,0
3263,398,40,0
3264,398,53,0
3265,398,80,0
3266,398,103,0
3267,398,112,0
3268,398,127,0
3269,398,147,0
3270,398,164,0
3271,398,185,0
3272,398,200,0
3273,398,244,0
3274,398,321,0
3275,398,338,0
3276,398,345,0
3277,398,357,0
3278,398,372,0
3279,398,381,0
3280,399,32,0
3281,399,54,0
3282,399,83,0
3283,399,91,0
3284,399,105,0
3285,399,127,0
3286,399,156,0
3287,399,185,0
3288,399,203,0
3289,399,307,0
3290,399,333,0
3291,399,349,0
3292,399,362,0
3293,399,377,0
3294,400,7,0
3295,400,35,0
3296,400,43,0
3297,400,61,0
3298,400,71,0
3299,400,86,0
3300,400,111,0
3301,400,122,0
3302,400,138,0
3303,400,145,0
3304,400,156,0
3305,400,172,0
3306,400,195,0
3307,400,238,0
3308,400,306,0
3309,400,326,0
3310,400,340,0
3311,400,363,0
3312,400,373,0
3313,400,397,0
3314,400,405,0
3315,401,32,0
3316,401,47,0
3317,401,58,0
3318,401,64,0
3319,401,70,0
3320,401,89,0
3321,401,114,0
3322,401,122,0
3323,401,131,0
3324,401,146,0
3325,401,157,0
3326,401,164,0
3327,401,180,0
3328,401,195,0
3329,401,240,0
3330,401,308,0
3331,401,330,0
3332,401,350,0
3333,401,363,0
3334,401,375,0
3335,401,382,0
3336,402,10,0
3337,402,44,0
3338,402,52,0
3339,402,90,0
3340,402,112,0
3341,402,128,0
3342,402,145,0
3343,402,162,0
3344,402,182,0
3345,402,204,0
3346,402,228,0
3347,402,239,0
3348,402,249,0
3349,402,336,0
3350,402,346,0
3351,402,363,0
3352,402,378,0
3353,402,400,0
3354,403,11,0
3355,403,28,0
3356,403,33,0
3357,403,44,0
3358,403,64,0
3359,403,91,0
3360,403,110,0
3361,403,136,0
3362,403,149,0
3363,403,162,0
3364,403,176,0
3365,403,195,0
3366,403,212,0
3367,403,237,0
3368,403,250,0
3369,403,328,0
3370,403,344,0
3371,403,363,0
3372,403,378,0
3373,403,402,0
3374,404,33,0
3375,404,47,0
3376,404,63,0
3377,404,90,0
3378,404,105,0
3379,404,114,0
3380,404,121,0
3381,404,134,0
3382,404,151,0
3383,404,163,0
3384,404,181,0
3385,404,194,0
3386,404,217,0
3387,404,233,0
3388,404,248,0
3389,404,312,0
3390,404,333,0
3391,404,351,0
3392,404,364,0
3393,404,371,0
3394,404,398,0
3395,405,9,0
3396,405,27,0
3397,405,39,0
3398,405,51,0
3399,405,63,0
3400,405,92,0
3401,405,106,0
3402,405,119,0
3403,405,147,0
3404,405,158,0
3405,405,181,0
3406,405,194,0
3407,405,216,0
3408,405,241,0
3409,405,252,0
3410,405,334,0
3411,405,346,0
3412,405,371,0
3413,405,382,0
3414,405,404,0
3415,406,7,0
3416,406,31,0
3417,406,42,0
3418,406,51,0
3419,406,56,0
3420,406,86,0
3421,406,100,0
3422,406,110,0
3423,406,125,0
3424,406,143,0
3425,406,150,0
3426,406,175,0
3427,406,188,0
3428,406,217,0
3429,406,312,0
3430,406,337,0
3431,406,344,0
3432,406,367,0
3433,406,401,0
3434,407,8,0
3435,407,42,0
3436,407,59,0
3437,407,64,0
3438,407,92,0
3439,407,108,0
3440,407,118,0
3441,407,133,0
3442,407,151,0
3443,407,164,0
3444,407,184,0
3445,407,214,0
3446,407,240,0
3447,407,330,0
3448,407,344,0
3449,407,368,0
3450,407,400,0
3451,408,10,0
3452,408,30,0
3453,408,61,0
3454,408,89,0
3455,408,109,0
3456,408,120,0
3457,408,146,0
3458,408,163,0
3459,408,188,0
3460,408,214,0
3461,408,251,0
3462,408,337,0
3463,408,348,0
3464,408,365,0
3465,408,384,0
3466,409,8,0
3467,409,17,0
3468,409,48,0
3469,409,82,0
3470,409,105,0
3471,409,124,0
3472,409,140,0
3473,409,158,0
3474,409,178,0
3475,409,193,0
3476,409,217,0
3477,409,245,0
3478,409,311,0
3479,409,341,0
3480,409,350,0
3481,409,366,0
3482,409,391,0
3483,410,8,0
3484,410,20,0
3485,410,42,0
3486,410,63,0
3487,410,91,0
3488,410,111,0
3489,410,132,0
3490,410,144,0
3491,410,154,0
3492,410,178,0
3493,410,186,0
3494,410,204,0
3495,410,242,0
3496,410,256,0
3497,410,338,0
3498,410,352,0
3499,410,364,0
3500,410,389,0
3501,410,405,0
3502,411,13,0
3503,411,25,0
3504,411,85,0
3505,411,115,0
3506,411,126,0
3507,411,137,0
3508,411,154,0
3509,411,186,0
3510,411,208,0
3511,411,245,0
3512,411,332,0
3513,411,344,0
3514,411,364,0
3515,411,393,0
3516,412,10,0
3517,412,23,0
3518,412,33,0
3519,412,106,0
3520,412,124,0
3521,412,135,0
3522,412,146,0
3523,412,158,0
3524,412,182,0
3525,412,203,0
3526,412,217,0
3527,412,253,0
3528,412,347,0
3529,412,363,0
3530,412,391,0
3531,412,406,0
3532,413,21,0
3533,413,35,0
3534,413,109,0
3535,413,131,0
3536,413,148,0
3537,413,177,0
3538,413,186,0
3539,413,207,0
3540,413,255,0
3541,413,347,0
3542,413,359,0
3543,413,385,0
3544,413,399,0
3545,414,18,0
3546,414,33,0
3547,414,107,0
3548,414,116,0
3549,414,138,0
3550,414,150,0
3551,414,178,0
3552,414,203,0
3553,414,240,0
3554,414,334,0
3555,414,352,0
3556,414,383,0
3557,414,396,0
3558,414,406,0
3559,415,18,0
3560,415,27,0
3561,415,39,0
3562,415,114,0
3563,415,133,0
3564,415,146,0
3565,415,164,0
3566,415,204,0
3567,415,242,0
3568,415,335,0
3569,415,345,0
3570,415,359,0
3571,415,392,0
3572,416,23,0
3573,416,32,0
3574,416,131,0
3575,416,145,0
3576,416,203,0
3577,416,208,0
3578,416,240,0
3579,416,328,0
3580,416,342,0
3581,416,355,0
3582,416,375,0
3583,416,388,0
3584,416,404,0
3585,417,32,0
3586,417,42,0
3587,417,122,0
3588,417,144,0
3589,417,203,0
3590,417,242,0
3591,417,253,0
3592,417,336,0
3593,417,343,0
3594,417,376,0
3595,417,391,0
3596,418,18,0
3597,418,29,0
3598,418,41,0
3599,418,128,0
3600,418,136,0
3601,418,150,0
3602,418,219,0
3603,418,250,0
3604,418,329,0
3605,418,337,0
3606,418,381,0
3607,418,398,0
3608,419,20,0
3609,419,38,0
3610,419,43,0
3611,419,130,0
3612,419,141,0
3613,419,198,0
3614,419,219,0
3615,419,331,0
3616,419,375,0
3617,419,404,0
3618,420,30,0
3619,420,123,0
3620,420,135,0
3621,420,163,0
3622,420,203,0
3623,420,214,0
3624,420,240,0
3625,420,332,0
3626,420,357,0
3627,420,381,0
3628,420,394,0
3629,420,404,0
3630,421,26,0
3631,421,45,0
3632,421,50,0
3633,421,130,0
3634,421,197,0
3635,421,212,0
3636,421,239,0
3637,421,254,0
3638,421,356,0
3639,421,379,0
3640,421,397,0
3641,422,24,0
3642,422,123,0
3643,422,166,0
3644,422,213,0
3645,422,241,0
3646,422,336,0
3647,422,356,0
3648,422,377,0
3649,422,387,0
3650,422,399,0
3651,423,26,0
3652,423,46,0
3653,423,123,0
3654,423,131,0
3655,423,146,0
3656,423,217,0
3657,423,252,0
3658,423,343,0
3659,423,364,0
3660,423,377,0
3661,423,389,0
3662,423,402,0
3663,424,27,0
3664,424,123,0
3665,424,138,0
3666,424,164,0
3667,424,201,0
3668,424,255,0
3669,424,366,0
3670,424,380,0
3671,424,397,0
3672,425,20,0
3673,425,42,0
3674,425,126,0
3675,425,139,0
3676,425,195,0
3677,425,337,0
3678,425,364,0
3679,425,374,0
3680,425,395,0
3681,426,24,0
3682,426,51,0
3683,426,164,0
3684,426,217,0
3685,426,358,0
3686,426,370,0
3687,426,377,0
